,threshold,n_digits,mean_time,std_time
2115,172,50,9.958744049072001e-05,0.00031492313829715177
2116,172,55,0.00020146369934080999,0.0004247344289951003
2117,172,60,0.0,0.0
2118,172,65,0.00040323734283446,0.0005206305440814201
2119,172,70,0.00039734840393065,0.0005129910142897744
2120,172,75,0.00070040225982662,0.00048332444046852405
2121,172,80,0.00050115585327146,0.0005282768599622072
2122,172,85,0.00064840316772457,0.0005795757075930314
2123,172,90,0.00050082206726071,0.0005279164534939126
2124,172,95,0.0003995895385742,0.0005158685984275621
2125,172,100,0.00058732032775875,0.0005063967615787951
2126,172,105,0.0008097171783446801,0.00042826019149651685
2127,172,110,0.00080237388610836,0.0004255635944723601
2128,172,115,0.00109672546386714,0.00031777461209935145
2129,172,120,0.00100378990173335,4.427430089510141e-06
2130,172,125,0.0010885477066039499,0.00032369023658382985
2131,172,130,0.0012028932571410702,0.00042354343198092886
2132,172,135,0.00123226642608638,0.00042193878759223574
2133,172,140,0.00147149562835687,0.0004905553591967211
2134,172,145,0.00167219638824459,0.0005192620066940556
2135,172,150,0.00147089958190914,0.0005111975695725505
2136,172,155,0.0016528844833373399,0.0004700419052039642
2137,172,160,0.0019320726394652901,0.00040920167289230377
2138,172,165,0.00181808471679683,0.00037946728812366883
2139,172,170,0.00197315216064448,7.37045543111691e-05
2140,172,175,0.00131275653839106,0.00048208877936216637
2141,172,180,0.00122096538543696,0.0004265011912512761
2142,172,185,0.0010817527770995601,0.000364599719890668
2143,172,190,0.00158112049102778,0.0007144732614788386
2144,172,195,0.0015135049819946002,0.0005174691732606359
2145,172,200,0.0014447450637817098,0.0005999832905185364
2146,172,205,0.00182507038116449,0.000429583799516666
2147,172,210,0.0017773151397704398,0.00041007131868083484
2148,172,215,0.00147635936737056,0.0005404246092234668
2149,172,220,0.00150005817413325,0.0005258296529256451
2150,172,225,0.0016950607299804198,0.0004799356351070944
2151,172,230,0.0018233060836791702,0.0004364320271021593
2152,172,235,0.00210387706756589,0.0003235513769071908
2153,172,240,0.00199880599975582,0.00047438481255017174
2154,172,245,0.0022990226745605103,0.0004875945997668457
2155,172,250,0.00245277881622308,0.0005820215815886639
2156,176,10,0.0,0.0
2157,176,15,0.0,0.0
2158,176,20,0.0,0.0
2159,176,25,0.0,0.0
2160,176,30,0.0,0.0
2161,176,35,0.0,0.0
2162,176,40,0.00010020732879638,0.00031688339723794
2163,176,45,0.00020430088043211998,0.00043082952581410144
2164,176,50,0.0,0.0
2165,176,55,0.00040113925933834996,0.0005180423256847622
2166,176,60,0.0004999399185180501,0.000527069954580661
2167,176,65,9.856224060058e-05,0.00031168117158735496
2168,176,70,0.00031092166900633,0.0005014823147332859
2169,176,75,0.0006007671356200899,0.0005171503832698836
2170,176,80,0.00051152706146238,0.0005403888832604312
2171,176,85,0.00069980621337887,0.00048303297896906287
2172,176,90,0.00050137042999265,0.0005285329069807463
2173,176,95,0.0006040811538696,0.0005199215194442107
2174,176,100,0.00075228214263912,0.00042441159143458005
2175,176,105,0.0007027626037597299,0.00048501330065228216
2176,176,110,0.0007891178131103,0.00041736751673181373
2177,176,115,0.00079684257507319,0.00042001352668034637
2178,176,120,0.00100958347320551,5.382196377422977e-06
2179,176,125,0.00110135078430171,0.00031968337296420994
2180,176,130,0.00100681781768793,1.4050500422053426e-05
2181,176,135,0.00120193958282465,0.0004216465963960495
2182,176,140,0.0012073755264281698,0.0004262561402480393
2183,176,145,0.0013006687164306,0.0004818983389157471
2184,176,150,0.00159611701965328,0.0005171369781544979
2185,176,155,0.0018020629882812,0.00042411026766727534
2186,176,160,0.0019100427627563002,0.0003232792225712431
2187,176,165,0.00239851474761957,0.0008443224101645381
2188,176,170,0.00229542255401608,0.0004807119169303295
2189,176,175,0.00218460559844968,0.00043541043119412864
2190,176,180,0.00140016078948971,0.0005098544513393317
2191,176,185,0.00135855674743649,0.0005116436512763462
2192,176,190,0.00149857997894283,0.0005253975127944714
2193,176,195,0.00149738788604732,0.0005321291566739806
2194,176,200,0.0014692783355712501,0.0006097845396578011
2195,176,205,0.00150449275970455,0.0005256776510694937
2196,176,210,0.0020153999328612698,0.00047345077954992384
2197,176,215,0.00189950466156001,0.000316621418016243
2198,176,220,0.0019023180007934199,0.0003171893642139652
2199,176,225,0.00198748111724851,4.1993635036714094e-05
2200,176,230,0.00180025100708004,0.0004190858941938011
2201,176,235,0.00207281112670895,0.0005286214193319461
2202,176,240,0.00190417766571041,0.00031003038009817856
2203,176,245,0.00219042301177974,0.00042593906101330196
